ticket_id,csat_score,comments,language
43532202093054,0.0,If you are a bank you should be handling DD's with exemplary processes and rigour.  Not good enough! ,en
43532202100637,0.0,"when we looked at pleo last week, it said money was going in on the 13th april. checked today and got told wasn't going in till the 17th know. not very good when we need money in our account",en
43532202138776,4.0,I got the solution for my question/problem,en
43532202145138,0.0,We haven't heard back from all the fraudulent activity on our account.,en
43532202157296,0.0,its not fixed,en
43532202182428,4.0,sorted quickly,en
43532202193425,4.0,Question answered promptly and issue solved.  Thank you.,en
43532202198962,4.0,The technician immediately recognized the problem and walked me through solving it. It was perfect. He was very helpful.,en
43532202031624,4.0,"Instructions on how to amend subscription, but I am not happy it was on the wrong subscription",en
43532202040929,0.0,Issue is still pending a result,en
43532202070246,0.0,"I still haven't heard from our account manager
",en
43532202071886,0.0,The issue is not resolved. We cannot export expenses to our system.,en
43532202080986,0.0,Pleo cannot yet offer a 'date added' function therefore unresolved as would be a good feature. Nothing to do with Johannes help!,en
43532202106737,4.0,I was provided with exactly the information I required and very quickly,en
43532202119224,4.0,"Fast assistance, friendly, and accurate.",en
43532202130902,4.0,Thanks for your quick response ,en
43532202131174,4.0,You answered my query!,en
43532202134967,0.0,the lack of reporting from the solution is not helpful. This is one reason we are looking at alternative solutions.,en
43532202141550,4.0,"Fast and clear, straight to the point answer",en
43532202147943,4.0,Jozef walked me through all my questions to understand where to look. I can now do this in the future without any help. Thanks! ,en
43532202048576,4.0,Fixed my problem fast!,en
43532202062144,4.0,"Problem solved
",en
43532202068698,4.0,It was very helpful and have now resolved the issue,en
43532202103591,4.0,Resolved query,en
43532202114433,4.0,"Excellent!
Good communication and feedback, fast response thanks for being helpful",en
43532202153357,4.0,quick solve the problem.,en
43532202154291,4.0,The address was changed as I wished,en
43532202198678,4.0,"she helped me and was ready to forward this as a feedback to the right person
",en
43532202213973,4.0,Ya'll were cool - but the answer I got could have been written in the FAQ - I just needed to know where to find my billing address as registered since I have two that I could have used - and didn't know where to go. Asking 'where's my billing address?' returned nothing with your bot system. ,en
43532202216282,0.0,I do not know why some people can be deleted and others can not?,en
43532202057666,0.0,you didn't contact me back...,en
43532202062884,0.0,I WANT TO LEAVE,en
43532202088511,4.0,"Great service, clear communication",en
43532202089796,0.0,See my complaint,en
43532202099770,4.0,Was given information and links,en
43532202126183,4.0,My question was answered,en
43532202143279,0.0,I received call back and was promised a solution and nothing happened. Very bad customer service.,en
43532202168572,4.0,It was very satisfaying,en
43532202182626,0.0,I've been chasing a partnership discount code for a month without an answer. I'm planning to change providers due to terrible service,en
43532202192358,0.0,Because the charge cannot be removed from the account without connecting and disconnecting the integration with Xero.  Madness.,en
43532202204051,4.0,"Thank you for your help, because as advised I contacted the merchant directly and they managed to create a manual order and pay link for me which worked.",en
43532202204270,4.0,"A bit of a long waiting time for a response, but the response and help provided was top notch. Thanks for helping out!",en
43532202207371,4.0,Kertsin and Inga were very helpful! I like the support.,en
43532202068330,4.0,"Dealt with promptly, and was able to answer my questions",en
43532202074089,4.0,Resolved satisfactorily with an explanation of the problem which helped my undertsanding,en
43532202087839,4.0,"Fast and clear feedback - thank you. 
",en
43532202089110,0.0,I have not received any emails or help,en
43532202101829,4.0,Fast and easy,en
43532202102920,4.0,the quick response although it does not help me at this time thank you ,en
43532202105267,4.0,Great customer experience and super quick results!,en
43532202126775,4.0,Questions clarified,en
43532202139896,4.0,"Crecit card not received, requested a new one, which hopefully is on the way. 

** Was not able to track the cards though**  That should change.",en
43532202140084,0.0,Didn’t solve the problem,en
43532202160776,4.0,Sorted my bank feed,en
43532202180937,4.0,Valentin was very helpful!,en
43532202181982,4.0,"really helpful 
",en
43532202193841,4.0,"Happy because I was refunded the value that was taken, and Fabio was very nice and helpful.",en
43532202042123,0.0,"I had to go through 2 engineers for a pretty basic query. 
Budgets must be able to consider spend from Invoices. It ridiculous to think that this wasn't considered in the first place. Why would you have a tags drop down for budget if the functionality is not useable?
",en
43532202047346,4.0,Extremely quick and very helpful,en
43532202055035,0.0,"I need to change language on our app + when we pay with pleo i do not come up automatically and ask for the receipt. You need to take a picture and go into the app again. Sometime many times for the app to be updated with the new request. It use to be in the same process buy, picture upload without having to going in to the app. I sent an email i found via google support because i could only find chat boxes on your site which do not do the job",en
43532202068080,4.0,Very helpful and provided an answer to my query.,en
43532202081020,4.0,Fast response and feasible solution.,en
43532202082524,4.0,Diogo was very helpful and kept us updated at every step of the process.,en
43532202086403,0.0,A customer support agent identified themselves and asked what my query was regarding.  I responded almost immediately and then waited 30 minutes for the same agent to bother to respond to me.  Simply unacceptable service.,en
43532202133619,0.0,"I did not get answer for my question regarding our 3 different countries in our account.
Apparrently they are not alike regarding approvals",en
43532202142292,4.0,"Valentin has been great, I appreciate your intervention. The issue has almost been resolved.",en
43532202147460,0.0,The issue is not resolved,en
43532202156031,0.0,Problem remains unresolved.,en
43532202160025,4.0,quick and useful. thank you,en
43532202161787,4.0,Very constructive and empathetic engagement,en
43532202168021,4.0,Clarity of Information,en
43532202180560,4.0,Very helpful,en
43532202204776,4.0,James gave me al the info I needed and solved my issue very quickly,en
43532202216812,0.0,I have had no full support here with my issue.,en
43532202091140,4.0,Resolved quickly,en
43532202098487,0.0,Issue not resolved,en
43532202122463,4.0,Extremely responsive and my query was dealt with immediately and professionally,en
43532202127907,0.0,"not helpful at all to get the card working. very long response times.
I went to see the card and noticed it was frozen - don't know why the person at pleo couldn't check this simply and inform me. bad service",en
43532202136658,4.0,Perfect support!,en
43532202154156,4.0,he tried to help me,en
43532202167556,0.0,Still not resolved,en
43532202200730,0.0,Ordered cards in error - tried to resolve this instantly and have been told I will still be charged for this. That's not very nice.,en
