Created Date,Country,City,Restaurant ID,Restaurant Name,Order State,Cancel Reason,Cuisine,Platform,Products in Order,Order Value € (Gross),Delivery Fee,Delivery Time,Order ID
24.01.2020,Portugal,Lisbon,8060,Pomodoro,delivered,,Italian,android,2,€7.80,0.0,11.8,714523883
24.01.2020,Portugal,Lisbon,8280,Hello Beijing,delivered,,Chinese,android,2,€12.16,0.0,6.4,714533883
24.01.2020,Portugal,Lisbon,10616,H3 Alvalade,delivered,,Burgers,ios,1,€9.88,0.0,7.0,714543883
24.01.2020,Portugal,Lisbon,13774,H3 Dolce Vita Miraflores,delivered,,Burgers,android,2,€9.20,0.0,12.2,714553883
24.01.2020,Portugal,Lisbon,10429,BLOOM,delivered,,Breakfast,android,1,€6.72,0.0,6.1,714563883
24.01.2020,Portugal,Lisbon,9895,Sushicome - Parque das Nações Sul,delivered,,Japanese,android,2,€19.06,0.0,7.9,714573883
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Fast food,,7,€19.05,0.0,15.4,714583883
24.01.2020,Portugal,Lisbon,14027,DOTE - Av Republica,delivered,,Mediterranean,android,3,€19.50,0.0,17.2,714593883
24.01.2020,Portugal,Lisbon,9027,Honorato - Telheiras,delivered,,Comfort food,android,3,€14.40,0.0,17.0,714603883
24.01.2020,Portugal,Lisbon,9861,Honest Greens - Rio,delivered,,Healthy,,5,€21.75,0.0,11.3,714613883
24.01.2020,Portugal,Lisbon,8439,Yokohama,delivered,,Sushi,ios,2,€16.80,0.0,21.6,714623883
24.01.2020,Portugal,Lisbon,6801,Subway - Santos,delivered,,Sandwich,android,1,€4.85,0.0,12.9,714633883
24.01.2020,Portugal,Lisbon,4875,Toasted Station,delivered,,Mexican,android,2,€10.34,0.0,13.3,714643883
24.01.2020,Portugal,Lisbon,8324,Sabores de Aveiro,delivered,,Dessert,android,3,€8.60,0.0,12.3,714653883
24.01.2020,Portugal,Lisbon,5645,Olá - Alvalade,delivered,,Ice cream,ios,1,€14.99,0.0,15.1,714663883
24.01.2020,Portugal,Lisbon,8003,Poke House - Atrium Saldanha,delivered,,Healthy,android,7,€12.00,0.0,12.2,714673883
24.01.2020,Portugal,Lisbon,13038,Poke House - Colombo,delivered,,Healthy,ios,5,€9.60,0.0,9.6,714683883
24.01.2020,Portugal,Lisbon,8390,Talho Central Lumiar,delivered,,Grill,android,2,€15.50,0.0,12.0,714693883
24.01.2020,Portugal,Lisbon,9163,Savage by Olivier,delivered,,Burgers,android,1,€9.60,0.0,26.4,714703883
24.01.2020,Portugal,Lisbon,7411,Champion Pizza,delivered,,Italian,ios,6,€17.99,0.0,17.4,714713883
24.01.2020,Portugal,Lisbon,4781,Bubble Lab - Saldanha,delivered,,Drink,ios,1,€7.00,0.0,9.9,714723883
24.01.2020,Portugal,Lisbon,8442,Tasty Noodles,delivered,,Asian,android,1,€6.50,0.0,32.7,714733883
24.01.2020,Portugal,Lisbon,9936,Joshua's Shoarma Grill - Spacio,delivered,,Kebab,ios,8,€22.84,0.0,7.9,714743883
24.01.2020,Ghana,Accra,12585,Ando's Restaurant Dzorwulu,delivered,,Spicy,android,1,€4.26,0.0,30.1,119991383
24.01.2020,Portugal,Lisbon,5264,Tasca Fit,delivered,,Healthy,ios,2,€5.00,0.0,10.0,714753883
24.01.2020,Portugal,Lisbon,5636,Chickinho,delivered,,Grill,android,2,€12.32,0.0,13.5,714763883
24.01.2020,Portugal,Lisbon,8439,Yokohama,delivered,,Japanese,android,1,€12.42,1.34,17.4,714773883
24.01.2020,Portugal,Lisbon,12831,Darshan Nepal,delivered,,Breakfast,ios,5,€26.70,0.0,7.7,714783883
24.01.2020,Portugal,Lisbon,6735,Mano a Mano,delivered,,Pasta,ios,2,€25.20,0.0,4.8,714793883
24.01.2020,Portugal,Lisbon,6797,Subway - Saldanha,delivered,,Fast food,ios,3,€14.65,0.0,9.7,714803883
24.01.2020,Portugal,Lisbon,8327,Ammazza!,delivered,,Italian,ios,2,€11.16,0.0,19.6,714813883
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Fast food,ios,2,€8.25,0.0,15.8,714823883
24.01.2020,Ghana,Accra,7046,Papa's Pizza & Munchys East Legon,delivered,,Burgers,ios,2,€6.32,0.0,11.5,120001383
24.01.2020,Portugal,Lisbon,5552,Tun Fon,delivered,,Asian,ios,1,€5.52,0.0,20.9,714833883
24.01.2020,Portugal,Lisbon,10888,Mex Factory,delivered,,Mexican,ios,3,€11.12,3.01,17.5,714843883
24.01.2020,Portugal,Lisbon,10529,Mad Chef,delivered,,Indian,android,3,€10.80,0.0,23.7,714853883
24.01.2020,Portugal,Lisbon,10569,Burger King - Alta de Lisboa,delivered,,Fast food,android,4,€22.80,0.0,13.7,714863883
24.01.2020,Portugal,Lisbon,6166,H3 Spacio Shopping,delivered,,Burgers,android,7,€22.80,0.0,17.5,714873883
24.01.2020,Portugal,Lisbon,7247,Mughal Shwarma House Kebab,delivered,,Burgers,android,1,€6.00,0.0,8.8,714883883
24.01.2020,Portugal,Lisbon,8197,Sushicome - Laranjeiras,delivered,,Sushi,ios,5,€36.08,0.0,15.1,714893883
24.01.2020,Portugal,Lisbon,14139,The Pop Star - Popcorn,delivered,,Dessert,android,2,€7.67,0.0,15.5,714903883
24.01.2020,Portugal,Lisbon,7601,Udon,delivered,,Japanese,,1,€9.55,0.0,8.7,714913883
24.01.2020,Portugal,Lisbon,13775,H3 Strada Shopping,delivered,,Mediterranean,,5,€11.04,0.0,16.7,714923883
24.01.2020,Portugal,Lisbon,10985,Lazzy,delivered,,Pizza,ios,1,€15.95,0.0,15.4,714933883
24.01.2020,Portugal,Lisbon,8364,Casa do Kebab,delivered,,Turkish,ios,3,€9.00,0.0,14.7,714943883
24.01.2020,Portugal,Lisbon,10877,Telepizza - Benfica,delivered,,Pizza,ios,1,€9.95,0.0,10.3,714953883
24.01.2020,Portugal,Lisbon,6305,Açaí Natura - Odivelas,delivered,,Healthy,android,2,€17.80,0.9,28.9,714963883
24.01.2020,Portugal,Lisbon,9693,Ori Asian Food,delivered,,Vietnamese,android,2,€15.50,0.0,10.9,714973883
24.01.2020,Portugal,Lisbon,8196,Sushicome - Saldanha,delivered,,Japanese,android,2,€10.12,0.0,11.4,714983883
24.01.2020,Portugal,Lisbon,7451,Alameda Restaurante,delivered,,Indian,android,1,€7.50,0.0,5.4,714993883
24.01.2020,Portugal,Lisbon,14028,DOTE - Odivelas,delivered,,Mediterranean,android,1,€12.99,0.0,29.5,715003883
24.01.2020,Portugal,Lisbon,6637,Guacamole - Cais do Sodre,delivered,,Taco,android,3,€10.63,0.0,27.2,715013883
24.01.2020,Ghana,Accra,6940,Papa's Pizza & Munchys Ring Road,failed,Could not find a courier to deliver the order,Burgers,ios,5,,,,120011383
24.01.2020,Portugal,Lisbon,7527,Fauna & Flora - LACS,delivered,,Mediterranean,ios,3,€13.50,0.0,3.2,715023883
24.01.2020,Ghana,Accra,9729,Orient Express,delivered,,Fast food,ios,2,€11.64,0.0,29.4,120021383
24.01.2020,Portugal,Lisbon,9231,100 Montaditos - Amadora,delivered,,Sandwich,android,4,€21.05,0.0,10.3,715033883
24.01.2020,Portugal,Lisbon,10430,Samurai,delivered,,Sushi,ios,1,€7.60,0.0,21.4,715043883
24.01.2020,Portugal,Lisbon,10181,Josefino Pizza,delivered,,Italian,ios,3,€14.00,0.0,24.3,715053883
24.01.2020,Portugal,Lisbon,8003,Poke House - Atrium Saldanha,delivered,,Healthy,android,5,€16.64,0.0,25.6,715063883
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Fast food,ios,1,€7.95,0.0,11.9,715073883
24.01.2020,Portugal,Lisbon,13477,Sushicome - Odivelas,delivered,,Japanese,android,2,€21.72,0.0,15.0,715083883
24.01.2020,Portugal,Lisbon,5894,Sakura - Parque das Nações,delivered,,Japanese,android,2,€30.24,0.0,9.9,715093883
24.01.2020,Ghana,Accra,12938,Grab & Go Foods,delivered,,Breakfast,,1,€4.26,1.0,10.0,120031383
24.01.2020,Ghana,Accra,8552,Galitos 37,delivered,,Fast food,android,1,€11.50,0.0,21.4,120041383
24.01.2020,Portugal,Lisbon,9872,Natural Crave - Saldanha Residence,delivered,,Healthy,android,2,€12.72,0.0,5.9,715103883
24.01.2020,Ghana,Accra,8552,Galitos 37,delivered,,Chicken,ios,1,€4.19,1.5,15.1,120051383
24.01.2020,Portugal,Lisbon,6551,In Noodles,delivered,,Chinese,ios,2,€8.25,0.0,12.6,715113883
24.01.2020,Ghana,Accra,8693,Zeallers Tasty Bites,delivered,,Fast food,android,1,€4.54,0.0,20.3,120061383
24.01.2020,Ghana,Accra,7054,Cheezzy Pizza Ring Road,delivered,,Wrap,ios,4,€6.96,0.0,8.2,120071383
24.01.2020,Portugal,Lisbon,7978,Oakberry Açaí Lisboa - Cais do Sodré,delivered,,Breakfast,ios,1,€13.90,0.0,15.4,715123883
24.01.2020,Portugal,Lisbon,6305,Açaí Natura - Odivelas,delivered,,Dessert,ios,1,€6.90,2.36,35.8,715133883
24.01.2020,Portugal,Lisbon,13754,Hot Pizza Novas,delivered,,Pizza,ios,1,€9.59,0.08,22.9,715143883
24.01.2020,Portugal,Lisbon,6798,Subway - UBBO,delivered,,Sandwich,android,3,€18.95,0.0,13.3,715153883
24.01.2020,Portugal,Lisbon,6796,Subway - Oriente,delivered,,Sandwich,ios,3,€8.75,0.0,12.4,715163883
24.01.2020,Portugal,Lisbon,8434,Eu tu e o Croissant,delivered,,Comfort food,android,3,€5.20,0.61,14.8,715173883
24.01.2020,Portugal,Lisbon,13552,Pizza rio e grelha,delivered,,Pizza,ios,2,€10.00,0.0,7.3,715183883
24.01.2020,Ghana,Accra,6643,TeeZet HQ,delivered,,Fast food,android,1,€5.21,1.67,17.8,120081383
24.01.2020,Portugal,Lisbon,9233,100 Montaditos - Campo Grande,delivered,,Sandwich,ios,9,€17.10,0.0,9.9,715193883
24.01.2020,Portugal,Lisbon,9872,Natural Crave - Saldanha Residence,delivered,,Healthy,ios,1,€6.50,0.0,8.4,715203883
24.01.2020,Portugal,Lisbon,6841,Sukhothai,delivered,,Thai,ios,1,€15.95,0.0,13.6,715213883
24.01.2020,Ghana,Accra,9624,KFC North Industrial,delivered,,Chicken,android,2,€3.55,0.0,287.6,120091383
24.01.2020,Portugal,Lisbon,6797,Subway - Saldanha,delivered,,Fast food,ios,1,€12.00,0.0,9.6,715223883
24.01.2020,Portugal,Lisbon,6552,Bollywood Lisboa,delivered,,Curry,,4,€17.45,0.0,16.4,715233883
24.01.2020,Portugal,Lisbon,8434,Eu tu e o Croissant,delivered,,Breakfast,ios,4,€13.10,0.0,5.4,715243883
24.01.2020,Portugal,Lisbon,8286,"Hamburg, The Burger House",delivered,,American,android,1,€12.90,0.0,9.6,715253883
24.01.2020,Portugal,Lisbon,8002,Poke House - Chiado,delivered,,Poke,ios,2,€8.00,0.0,12.3,715263883
24.01.2020,Portugal,Lisbon,6637,Guacamole - Cais do Sodre,delivered,,Taco,,3,€6.85,0.0,7.5,715273883
24.01.2020,Portugal,Lisbon,8289,Hygge Kaffe - Saldanha,delivered,,Healthy,,1,€6.50,2.57,35.2,715283883
24.01.2020,Portugal,Lisbon,10569,Burger King - Alta de Lisboa,delivered,,Burgers,ios,2,€14.35,0.0,12.7,715293883
24.01.2020,Portugal,Lisbon,6170,H3 Colombo,delivered,,Mediterranean,ios,2,€8.52,0.0,19.0,715303883
24.01.2020,Portugal,Lisbon,9244,Joshua's Shoarma Grill - Amoreiras,delivered,,Kebab,android,1,€8.72,0.0,11.5,715313883
24.01.2020,Portugal,Lisbon,14029,Nasty Burger,delivered,,Burgers,,2,€14.45,0.0,8.5,715323883
24.01.2020,Portugal,Lisbon,5606,Grow Healthy,delivered,,Healthy,ios,2,€9.12,0.0,11.3,715333883
24.01.2020,Portugal,Lisbon,5637,Chickinho - Telheiras,delivered,,Chicken,ios,1,€10.00,0.0,10.5,715343883
24.01.2020,Portugal,Lisbon,5192,Al Parmigiano,delivered,,Pizza,ios,1,€9.50,0.0,16.4,715353883
24.01.2020,Portugal,Lisbon,12491,Izanagi,delivered,,Japanese,ios,9,€62.75,2.73,35.6,715363883
24.01.2020,Portugal,Lisbon,5530,Koi Sushi,delivered,,Japanese,ios,1,€18.50,0.0,11.5,715373883
24.01.2020,Portugal,Lisbon,8454,Kitas Café e Kebab,delivered,,Comfort food,android,1,€6.55,0.0,10.4,715383883
24.01.2020,Portugal,Lisbon,6841,Sukhothai,delivered,,Asian,ios,2,€21.90,0.0,11.1,715393883
24.01.2020,Portugal,Lisbon,12750,Madam Bo,delivered,,Dumplings,ios,11,€36.55,0.0,16.5,715403883
24.01.2020,Portugal,Lisbon,5264,Tasca Fit,delivered,,Gluten free,,3,€14.85,1.89,26.8,715413883
24.01.2020,Portugal,Lisbon,5691,Fruly,delivered,,Breakfast,ios,4,€16.64,0.0,9.5,715423883
24.01.2020,Portugal,Lisbon,7550,O Tal,delivered,,Ice cream,ios,2,€9.10,0.99,10.6,715433883
24.01.2020,Portugal,Lisbon,7871,Family Burger Steakhouse,delivered,,Burgers,ios,1,€8.05,0.0,8.5,715443883
24.01.2020,Ghana,Accra,6940,Papa's Pizza & Munchys Ring Road,delivered,,Burgers,ios,3,€10.84,0.0,43.8,120101383
24.01.2020,Portugal,Lisbon,7513,Chirashi Sushi,delivered,,Japanese,ios,3,€15.12,0.0,13.9,715453883
24.01.2020,Portugal,Lisbon,5606,Grow Healthy,delivered,,Vegan,android,2,€14.64,0.0,14.4,715463883
24.01.2020,Ghana,Accra,10222,Aladdin Turkish Restaurant,delivered,,Fast food,ios,3,€12.78,0.0,20.1,120111383
24.01.2020,Portugal,Lisbon,11430,Sr. Frango da Guia - Colombo,delivered,,Chicken,android,4,€19.59,0.0,28.5,715473883
24.01.2020,Portugal,Lisbon,6173,H3 Campo de Ourique,delivered,,Mediterranean,ios,5,€12.12,0.0,14.9,715483883
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,android,1,€5.85,0.0,14.2,715493883
24.01.2020,Ghana,Accra,9626,KFC East Legon,delivered,,Chicken,ios,3,€16.61,0.0,21.0,120121383
24.01.2020,Ghana,Accra,9627,KFC  Circle,delivered,,Chicken,android,1,€5.11,1.33,23.3,120131383
24.01.2020,Ghana,Accra,8693,Zeallers Tasty Bites,delivered,,Fast food,ios,4,€19.74,0.0,20.4,120141383
24.01.2020,Ghana,Accra,7070,Kiki's Pot,delivered,,Spicy,,1,€3.55,3.0,24.6,120151383
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,,1,€7.78,0.0,9.8,715503883
24.01.2020,Portugal,Lisbon,8003,Poke House - Atrium Saldanha,delivered,,Healthy,android,6,€18.40,0.0,12.5,715513883
24.01.2020,Portugal,Lisbon,5581,Weeel Frozen Yogurt - Amoreiras,delivered,,Ice cream,ios,2,€9.80,0.0,37.1,715523883
24.01.2020,Portugal,Lisbon,6628,Guacamole - Colombo,delivered,,Mexican,,5,€10.65,0.0,21.3,715533883
24.01.2020,Portugal,Lisbon,5819,Sakura - Entrecampos,delivered,,Sushi,android,2,€31.04,0.0,6.2,715543883
24.01.2020,Portugal,Lisbon,5531,Açaí Natura - Saldanha,delivered,,Healthy,android,1,€11.40,0.0,20.0,715553883
24.01.2020,Portugal,Lisbon,6305,Açaí Natura - Odivelas,delivered,,Dessert,,1,€13.90,0.0,16.5,715563883
24.01.2020,Ghana,Accra,8251,Yah Restaurant East Legon,delivered,,Breakfast,ios,3,€9.80,0.0,15.5,120161383
24.01.2020,Portugal,Lisbon,13038,Poke House - Colombo,delivered,,Healthy,ios,4,€16.80,0.0,11.2,715573883
24.01.2020,Portugal,Lisbon,6841,Sukhothai,delivered,,Thai,ios,1,€12.95,0.0,13.2,715583883
24.01.2020,Portugal,Lisbon,9027,Honorato - Telheiras,delivered,,Comfort food,ios,4,€37.50,0.0,14.5,715593883
24.01.2020,Portugal,Lisbon,4729,Hottie,delivered,,American,ios,4,€14.20,0.0,15.4,715603883
24.01.2020,Portugal,Lisbon,9026,Honorato - Saldanha,delivered,,Comfort food,,3,€23.85,0.0,8.8,715613883
24.01.2020,Ghana,Accra,7336,Urban Taste Restaurant,delivered,,Spicy,,2,€5.11,0.0,20.1,120171383
24.01.2020,Portugal,Lisbon,9825,Sushicome - Martim Moniz,delivered,,Sushi,android,2,€12.64,0.0,14.0,715623883
24.01.2020,Portugal,Lisbon,6648,D’Affetto Hamburgueria e Restaurante,delivered,,Burgers,ios,1,€10.90,1.14,15.6,715633883
24.01.2020,Portugal,Lisbon,13038,Poke House - Colombo,delivered,,Poke,,2,€9.60,0.0,17.1,715643883
24.01.2020,Portugal,Lisbon,9861,Honest Greens - Rio,delivered,,Vegan,ios,2,€13.90,6.68,40.6,715653883
24.01.2020,Portugal,Lisbon,6551,In Noodles,delivered,,Chinese,android,2,€14.30,4.18,18.0,715663883
24.01.2020,Portugal,Lisbon,6174,H3 Expo,delivered,,Burgers,android,4,€15.24,0.0,6.9,715673883
24.01.2020,Portugal,Lisbon,9244,Joshua's Shoarma Grill - Amoreiras,delivered,,Healthy,android,2,€8.00,0.0,13.4,715683883
24.01.2020,Portugal,Lisbon,14061,Kebabish Pt,delivered,,Kebab,ios,1,€7.20,0.0,28.1,715693883
24.01.2020,Portugal,Lisbon,5262,Mundo Gourmet Pizzaria e Hamburgueria,delivered,,Italian,android,2,€12.00,0.0,6.2,715703883
24.01.2020,Portugal,Lisbon,8033,Sushi Rão,delivered,,Sushi,ios,1,€14.50,0.0,10.9,715713883
24.01.2020,Portugal,Lisbon,9825,Sushicome - Martim Moniz,delivered,,Sushi,android,4,€15.60,0.0,9.2,715723883
24.01.2020,Portugal,Lisbon,13479,Sushicome - Amadora,delivered,,Japanese,,1,€6.32,0.0,16.5,715733883
24.01.2020,Portugal,Lisbon,7871,Family Burger Steakhouse,delivered,,Salad,ios,1,€6.30,0.0,15.5,715743883
24.01.2020,Portugal,Lisbon,5818,Sakura - Infante Santo,delivered,,Japanese,android,4,€27.68,0.0,11.7,715753883
24.01.2020,Portugal,Lisbon,5637,Chickinho - Telheiras,delivered,,Grill,ios,3,€10.32,0.0,14.6,715763883
24.01.2020,Ghana,Accra,12928,Ninano Restaurant Osu,delivered,,Korean,android,1,€9.23,0.0,28.8,120181383
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Fast food,android,2,€10.29,0.0,10.0,715773883
24.01.2020,Portugal,Lisbon,6127,Nannarella,delivered,,Ice cream,,2,€11.00,0.0,10.2,715783883
24.01.2020,Portugal,Lisbon,13784,Altravolta,delivered,,Italian,ios,1,€15.00,0.0,12.8,715793883
24.01.2020,Portugal,Lisbon,8003,Poke House - Atrium Saldanha,delivered,,Healthy,android,3,€12.32,0.01,13.0,715803883
24.01.2020,Portugal,Lisbon,14028,DOTE - Odivelas,delivered,,Comfort food,android,2,€25.64,0.08,15.2,715813883
24.01.2020,Portugal,Lisbon,8327,Ammazza!,delivered,,Pizza,android,7,€35.08,0.0,20.9,715823883
24.01.2020,Portugal,Lisbon,14029,Nasty Burger,delivered,,Burgers,android,1,€11.95,0.0,7.8,715833883
24.01.2020,Portugal,Lisbon,8492,Churraria A casa do Churros,delivered,,Dessert,android,2,€10.95,3.53,34.4,715843883
24.01.2020,Portugal,Lisbon,5717,4S Hamburger House,delivered,,Burgers,android,3,€17.96,0.0,17.2,715853883
24.01.2020,Portugal,Lisbon,9825,Sushicome - Martim Moniz,delivered,,Sushi,ios,4,€17.72,0.0,17.9,715863883
24.01.2020,Portugal,Lisbon,5636,Chickinho,delivered,,Chicken,ios,6,€22.88,0.0,20.9,715873883
24.01.2020,Portugal,Lisbon,7526,Fauna & Flora - Madragoa,delivered,,Mediterranean,ios,3,€11.30,0.0,6.2,715883883
24.01.2020,Portugal,Lisbon,10616,H3 Alvalade,delivered,,Mediterranean,android,2,€15.28,0.0,12.1,715893883
24.01.2020,Ghana,Accra,9624,KFC North Industrial,delivered,,Chicken,ios,1,€2.84,0.0,19.6,120191383
24.01.2020,Portugal,Lisbon,11430,Sr. Frango da Guia - Colombo,delivered,,Chicken,ios,1,€8.37,0.0,13.3,715903883
24.01.2020,Portugal,Lisbon,8280,Hello Beijing,delivered,,Sushi,android,1,€7.12,0.0,23.0,715913883
24.01.2020,Portugal,Lisbon,6173,H3 Campo de Ourique,delivered,,Burgers,ios,3,€15.12,0.0,7.4,715923883
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,,2,€9.80,0.0,20.2,715933883
24.01.2020,Portugal,Lisbon,12765,Sekai SushiBar,delivered,,Sushi,ios,3,€17.15,0.0,18.0,715943883
24.01.2020,Portugal,Lisbon,14118,Everest curry & Thai restaurant,delivered,,Thai,ios,1,€11.50,0.0,5.1,715953883
24.01.2020,Ghana,Accra,7646,Pizza Inn Pig Farm,delivered,,Casual,,6,€30.10,0.0,36.3,120201383
24.01.2020,Portugal,Lisbon,13363,Napoli Pizzaria Restaurante,delivered,,Pizza,android,2,€14.00,0.0,5.0,715963883
24.01.2020,Portugal,Lisbon,4741,La Focacceria Pugliese - Benfica,delivered,,Pizza,android,1,€12.00,1.09,13.6,715973883
24.01.2020,Portugal,Lisbon,10137,Retrogusto84,delivered,,Italian,,2,€28.50,0.0,13.8,715983883
24.01.2020,Portugal,Lisbon,11430,Sr. Frango da Guia - Colombo,delivered,,Grill,ios,5,€23.20,0.0,37.2,715993883
24.01.2020,Portugal,Lisbon,8002,Poke House - Chiado,delivered,,Healthy,ios,1,€6.80,0.0,19.2,716003883
24.01.2020,Portugal,Lisbon,5192,Al Parmigiano,delivered,,Pizza,ios,1,€10.50,0.0,11.1,716013883
24.01.2020,Portugal,Lisbon,5691,Fruly,delivered,,Breakfast,android,1,€5.52,0.0,8.8,716023883
24.01.2020,Portugal,Lisbon,13038,Poke House - Colombo,delivered,,Healthy,ios,2,€7.60,0.0,13.7,716033883
24.01.2020,Ghana,Accra,9622,KFC  Accra Mall,delivered,,Chicken,android,1,€4.12,2.0,16.2,120211383
24.01.2020,Ghana,Accra,7054,Cheezzy Pizza Ring Road,delivered,,Wrap,,2,€11.07,0.0,40.6,120221383
24.01.2020,Portugal,Lisbon,5906,Palácio do Kebab,delivered,,Turkish,ios,1,€5.00,0.0,6.0,716043883
24.01.2020,Ghana,Accra,10222,Aladdin Turkish Restaurant,delivered,,Fast food,android,2,€8.23,0.0,29.2,120231383
24.01.2020,Portugal,Lisbon,10569,Burger King - Alta de Lisboa,delivered,,Burgers,android,4,€19.55,0.0,6.6,716053883
24.01.2020,Portugal,Lisbon,5636,Chickinho,delivered,,Chicken,ios,1,€6.00,0.0,10.7,716063883
24.01.2020,Portugal,Lisbon,13326,Pão-me-Quer Caffe,rejected,The restaurant rejected the order,Mediterranean,ios,1,,,,716073883
24.01.2020,Portugal,Lisbon,5636,Chickinho,delivered,,Grill,android,6,€22.88,0.0,7.0,716083883
24.01.2020,Ghana,Accra,10222,Aladdin Turkish Restaurant,failed,Could not find a courier to deliver the order,Turkish,android,1,,,,120241383
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,ios,1,€7.70,0.0,18.0,716093883
24.01.2020,Portugal,Lisbon,7451,Alameda Restaurante,delivered,,Indian,android,2,€14.40,0.0,7.7,716103883
24.01.2020,Portugal,Lisbon,13775,H3 Strada Shopping,delivered,,Mediterranean,,2,€15.52,0.0,12.5,716113883
24.01.2020,Portugal,Lisbon,5906,Palácio do Kebab,delivered,,Turkish,android,1,€6.00,0.0,4.8,716123883
24.01.2020,Portugal,Lisbon,14028,DOTE - Odivelas,delivered,,Comfort food,ios,1,€12.99,1.63,15.7,716133883
24.01.2020,Portugal,Lisbon,8002,Poke House - Chiado,delivered,,Poke,ios,5,€17.60,0.0,18.0,716143883
24.01.2020,Portugal,Lisbon,6686,Best Kebab and Pizza House,delivered,,Kebab,android,1,€5.60,0.0,3.2,716153883
24.01.2020,Portugal,Lisbon,8002,Poke House - Chiado,delivered,,Poke,ios,6,€10.64,0.0,10.8,716163883
24.01.2020,Portugal,Lisbon,5819,Sakura - Entrecampos,delivered,,Sushi,android,6,€31.68,0.0,13.3,716173883
24.01.2020,Portugal,Lisbon,14068,Zero Punto Pizzaria,delivered,,Italian,,2,€13.19,0.31,26.3,716183883
24.01.2020,Portugal,Lisbon,8434,Eu tu e o Croissant,delivered,,Comfort food,,2,€8.10,0.0,10.1,716193883
24.01.2020,Portugal,Lisbon,9871,Natural Crave - Amoreiras,delivered,,Healthy,android,3,€14.06,0.0,16.9,716203883
24.01.2020,Portugal,Lisbon,10616,H3 Alvalade,delivered,,Mediterranean,android,3,€9.08,0.0,15.4,716213883
24.01.2020,Portugal,Lisbon,7309,Hussain’s Pizza & Kebab,delivered,,Pizza,android,1,€5.00,0.0,8.3,716223883
24.01.2020,Portugal,Lisbon,9825,Sushicome - Martim Moniz,delivered,,Japanese,ios,4,€17.72,0.0,17.9,716233883
24.01.2020,Portugal,Lisbon,6170,H3 Colombo,delivered,,Burgers,ios,3,€16.50,0.0,19.9,716243883
24.01.2020,Portugal,Lisbon,8197,Sushicome - Laranjeiras,delivered,,Sushi,ios,1,€21.20,0.0,7.6,716253883
24.01.2020,Portugal,Lisbon,5702,Papa John's - Amoreiras,delivered,,Pizza,,3,€10.90,0.0,16.3,716263883
24.01.2020,Portugal,Lisbon,10117,Pizzaria Luzzo - Miraflores,delivered,,Pizza,ios,7,€27.55,0.0,7.4,716273883
24.01.2020,Portugal,Lisbon,9825,Sushicome - Martim Moniz,delivered,,Sushi,,4,€20.72,0.0,6.9,716283883
24.01.2020,Portugal,Lisbon,9861,Honest Greens - Rio,delivered,,Vegan,android,1,€20.70,3.85,23.9,716293883
24.01.2020,Portugal,Lisbon,9033,Vitaminas - Colombo,delivered,,Salad,android,4,€19.85,0.0,24.0,716303883
24.01.2020,Portugal,Lisbon,4743,Sabores do Campo,delivered,,South American,ios,1,€9.95,0.0,9.6,716313883
24.01.2020,Portugal,Lisbon,5606,Grow Healthy,delivered,,Vegan,ios,6,€19.44,0.0,19.1,716323883
24.01.2020,Portugal,Lisbon,6785,Quasi Pronti - Saldanha,delivered,,Pasta,ios,3,€20.70,0.0,16.3,716333883
24.01.2020,Portugal,Lisbon,13998,Wok to Walk - Strada,delivered,,Asian,,7,€26.50,0.0,15.5,716343883
24.01.2020,Portugal,Lisbon,6473,X-TUDO,delivered,,Burgers,android,3,€14.90,0.0,7.0,716353883
24.01.2020,Portugal,Lisbon,14057,Claras em Neve Confeitaria,delivered,,Cake,ios,4,€10.00,0.0,16.5,716363883
24.01.2020,Portugal,Lisbon,6636,Guacamole - Vasco da Gama,delivered,,Mexican,ios,4,€20.35,0.0,7.7,716373883
24.01.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Fast food,android,2,€10.70,0.0,15.1,716383883
24.01.2020,Portugal,Lisbon,5262,Mundo Gourmet Pizzaria e Hamburgueria,delivered,,Pizza,ios,2,€10.00,0.0,12.5,716393883
24.01.2020,Portugal,Lisbon,6175,H3 Alegro Alfragide,delivered,,Burgers,ios,2,€14.32,0.0,17.2,716403883
24.01.2020,Portugal,Lisbon,6637,Guacamole - Cais do Sodre,delivered,,Taco,android,3,€8.35,0.0,14.7,716413883
24.01.2020,Portugal,Lisbon,8003,Poke House - Atrium Saldanha,delivered,,Healthy,ios,1,€6.80,0.0,14.0,716423883
24.01.2020,Portugal,Lisbon,6739,Koppu Ramen Izakaya,delivered,,Asian,,5,€34.15,0.0,17.4,716433883
